2026-03-12 10:41:28.726 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP companies nan': RetryError[<Future at 0x1e46cf7a2d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:28.727 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP companies nan': RetryError[<Future at 0x1e46cf796d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:28.727 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP companies nan': RetryError[<Future at 0x1e46cf7a050 state=finished raised ClientResponseError>]
2026-03-12 10:41:28.728 | INFO     | core.scraper_engine:run_async:102 - Query 'ERP companies nan' yielded 0 raw records
2026-03-12 10:41:32.788 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP software providers nan': RetryError[<Future at 0x1e46cf79e50 state=finished raised ClientResponseError>]
2026-03-12 10:41:32.788 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP software providers nan': RetryError[<Future at 0x1e46cf79850 state=finished raised ClientResponseError>]
2026-03-12 10:41:32.789 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP software providers nan': RetryError[<Future at 0x1e46cf79750 state=finished raised ClientResponseError>]
2026-03-12 10:41:32.790 | INFO     | core.scraper_engine:run_async:102 - Query 'ERP software providers nan' yielded 0 raw records
2026-03-12 10:41:36.924 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='enterprise resource planning companies nan': RetryError[<Future at 0x1e46d81afd0 state=finished raised ClientResponseError>]
2026-03-12 10:41:36.925 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='enterprise resource planning companies nan': RetryError[<Future at 0x1e46d81b450 state=finished raised ClientResponseError>]
2026-03-12 10:41:36.926 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='enterprise resource planning companies nan': RetryError[<Future at 0x1e46d81ac50 state=finished raised ClientResponseError>]
2026-03-12 10:41:36.926 | INFO     | core.scraper_engine:run_async:102 - Query 'enterprise resource planning companies nan' yielded 0 raw records
2026-03-12 10:41:41.305 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP vendors nan': RetryError[<Future at 0x1e46e0d9050 state=finished raised ClientResponseError>]
2026-03-12 10:41:41.305 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP vendors nan': RetryError[<Future at 0x1e46e0d8ed0 state=finished raised ClientResponseError>]
2026-03-12 10:41:41.306 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP vendors nan': RetryError[<Future at 0x1e46e0d89d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:41.307 | INFO     | core.scraper_engine:run_async:102 - Query 'ERP vendors nan' yielded 0 raw records
2026-03-12 10:41:45.351 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='SAP partners nan': RetryError[<Future at 0x1e46e1901d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:45.352 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='SAP partners nan': RetryError[<Future at 0x1e46e190550 state=finished raised ClientResponseError>]
2026-03-12 10:41:45.353 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='SAP partners nan': RetryError[<Future at 0x1e46e1905d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:45.354 | INFO     | core.scraper_engine:run_async:102 - Query 'SAP partners nan' yielded 0 raw records
2026-03-12 10:41:49.457 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Oracle ERP partners nan': RetryError[<Future at 0x1e46e5de850 state=finished raised ClientResponseError>]
2026-03-12 10:41:49.457 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Oracle ERP partners nan': RetryError[<Future at 0x1e46e5dddd0 state=finished raised ClientResponseError>]
2026-03-12 10:41:49.458 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Oracle ERP partners nan': RetryError[<Future at 0x1e46e5dd7d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:49.458 | INFO     | core.scraper_engine:run_async:102 - Query 'Oracle ERP partners nan' yielded 0 raw records
2026-03-12 10:41:53.496 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Microsoft Dynamics partners nan': RetryError[<Future at 0x1e46e5dcc50 state=finished raised ClientResponseError>]
2026-03-12 10:41:53.497 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Microsoft Dynamics partners nan': RetryError[<Future at 0x1e46d8343d0 state=finished raised ClientResponseError>]
